5							
#n	DRF4PFI791.PV	DRF4HFIC41.PV	DRF4HTI43.PVA	DKGUFAI502X.PV	DRF4UTI744.PVA  
  4.7708258e+002	  1.0999403e+002	  2.7178640e+002	  3.6637993e+004	  4.7720643e+000	
  4.7158419e+002	  1.0987059e+002	  2.7180764e+002	  3.6403627e+004	  4.6749510e+000	
  4.6581376e+002	  1.0990790e+002	  2.7175989e+002	  3.6674231e+004	  4.5397960e+000	
  4.7454625e+002	  1.0999885e+002	  2.7157384e+002	  3.6405193e+004	  4.4042667e+000	
  4.8833310e+002	  1.1057886e+002	  2.7138392e+002	  3.6315726e+004	  4.2687373e+000	
  5.0554923e+002	  1.1388867e+002	  2.7119399e+002	  3.6598555e+004	  4.3046444e+000	
  4.8841159e+002	  1.1599846e+002	  2.7115576e+002	  3.7344496e+004	  4.9478728e+000	
  4.8708633e+002	  1.1680769e+002	  2.7128490e+002	  3.7713988e+004	  5.6342760e+000	
  4.9123206e+002	  1.1683434e+002	  2.7141415e+002	  3.8479852e+004	  6.2846006e+000	
  4.9635457e+002	  1.1690004e+002	  2.7154339e+002	  3.8658135e+004	  6.9317512e+000	
  5.0187110e+002	  1.1698847e+002	  2.7167264e+002	  3.8183802e+004	  7.5789017e+000	
  5.0115087e+002	  1.1688391e+002	  2.7180188e+002	  3.7621951e+004	  8.2260523e+000	
  5.0695844e+002	  1.1704250e+002	  2.7193113e+002	  3.7177456e+004	  8.2811489e+000	
  5.2663274e+002	  1.1709100e+002	  2.7206037e+002	  3.6628785e+004	  7.4475891e+000	
  5.1663407e+002	  1.1709431e+002	  2.7199935e+002	  3.6903422e+004	  6.6052821e+000	
  5.3900519e+002	  1.1702900e+002	  2.7182610e+002	  3.5880754e+004	  5.7953430e+000	
  5.4519036e+002	  1.1716580e+002	  2.7184867e+002	  3.5565755e+004	  5.2004310e+000	
  5.5298810e+002	  1.1702526e+002	  2.7187674e+002	  3.5910018e+004	  4.6450665e+000	
  5.5379433e+002	  1.1706842e+002	  2.7190480e+002	  3.7898960e+004	  4.0897021e+000	
  5.4653823e+002	  1.1696056e+002	  2.7193287e+002	  3.8784403e+004	  3.7060916e+000	
  5.4161635e+002	  1.1701616e+002	  2.7196093e+002	  3.8621580e+004	  3.7796330e+000	
  5.5422139e+002	  1.1693312e+002	  2.7198900e+002	  3.7967493e+004	  3.8779008e+000	
  5.5213874e+002	  1.1700729e+002	  2.7201706e+002	  3.6658195e+004	  3.9209248e+000	
  5.4783290e+002	  1.1693119e+002	  2.7204513e+002	  3.7072767e+004	  3.6993008e+000	
  5.5320342e+002	  1.1700252e+002	  2.7207320e+002	  3.5964696e+004	  3.4430982e+000	
  5.5766977e+002	  1.1708906e+002	  2.7206788e+002	  3.6601652e+004	  3.1868957e+000	
  5.6225295e+002	  1.1696249e+002	  2.7201247e+002	  3.6366263e+004	  2.9306931e+000	
  5.6207863e+002	  1.1700849e+002	  2.7195657e+002	  3.6366759e+004	  2.6744905e+000	
  5.6365402e+002	  1.1702053e+002	  2.7190066e+002	  3.6627256e+004	  2.4591383e+000	
  5.7072470e+002	  1.1700643e+002	  2.7184476e+002	  3.6554815e+004	  2.8568915e+000	
  5.8609445e+002	  1.1701542e+002	  2.7178886e+002	  3.7584149e+004	  3.4602839e+000	
  5.8624889e+002	  1.1697752e+002	  2.7173295e+002	  3.7500509e+004	  4.0636763e+000	
  5.8353660e+002	  1.1693199e+002	  2.7167705e+002	  3.7762917e+004	  4.6660157e+000	
  5.7939709e+002	  1.1696784e+002	  2.7162114e+002	  3.7332614e+004	  5.2525508e+000	
  5.8175133e+002	  1.1694696e+002	  2.7156524e+002	  3.5875458e+004	  5.8337850e+000	
  5.7618968e+002	  1.1688097e+002	  2.7154203e+002	  3.6072699e+004	  6.3227013e+000	
  5.7634947e+002	  1.1697060e+002	  2.7155490e+002	  3.5091218e+004	  6.3693072e+000	
  5.8183343e+002	  1.1700288e+002	  2.7156779e+002	  3.4896584e+004	  6.3581125e+000	
  5.8130553e+002	  1.1698095e+002	  2.7158068e+002	  3.4950429e+004	  6.3469179e+000	
  5.7763976e+002	  1.1694285e+002	  2.7159357e+002	  3.5154521e+004	  6.3357232e+000	
  5.7851751e+002	  1.1695051e+002	  2.7160646e+002	  3.6121207e+004	  6.3245286e+000	
  5.7055747e+002	  1.1697048e+002	  2.7161935e+002	  3.6293225e+004	  6.3133339e+000	
  5.7101656e+002	  1.1706839e+002	  2.7163225e+002	  3.6079669e+004	  6.3021393e+000	
  5.6533793e+002	  1.1692192e+002	  2.7164514e+002	  3.6107521e+004	  6.2909447e+000	
  5.6491153e+002	  1.1695967e+002	  2.7165803e+002	  3.6208844e+004	  6.2797500e+000	
  5.6840667e+002	  1.1693536e+002	  2.7164748e+002	  3.6405855e+004	  6.3154478e+000	
  5.7031755e+002	  1.1687586e+002	  2.7161107e+002	  3.5419491e+004	  6.5757898e+000	
  5.7100075e+002	  1.1702463e+002	  2.7157465e+002	  3.5646318e+004	  6.8654839e+000	
  5.6975093e+002	  1.1700202e+002	  2.7153823e+002	  3.5519170e+004	  7.1551781e+000	
  5.7287672e+002	  1.1698182e+002	  2.7150181e+002	  3.5231227e+004	  7.4448723e+000	
  5.6692478e+002	  1.1700542e+002	  2.7146538e+002	  3.5795578e+004	  7.7345664e+000	
  5.6068244e+002	  1.1695258e+002	  2.7142896e+002	  3.6163402e+004	  8.0242606e+000	
  5.6643448e+002	  1.1692465e+002	  2.7139348e+002	  3.5701753e+004	  8.3139547e+000	
  5.6543084e+002	  1.1700822e+002	  2.7141618e+002	  3.6036233e+004	  8.6036489e+000	
  5.6219764e+002	  1.1691850e+002	  2.7147338e+002	  3.4083011e+004	  9.0576842e+000	
  5.4461362e+002	  1.1688129e+002	  2.7153057e+002	  3.7126222e+004	  1.0603557e+001	
  5.5161832e+002	  1.1700860e+002	  2.7158776e+002	  3.7062867e+004	  1.2350251e+001	
  5.4884891e+002	  1.1703290e+002	  2.7164496e+002	  3.8403707e+004	  1.2608658e+001	
  5.4648343e+002	  1.1702762e+002	  2.7170215e+002	  3.8423558e+004	  1.1224934e+001	
  5.5737186e+002	  1.1700485e+002	  2.7175934e+002	  3.8928592e+004	  1.0156888e+001	
  5.5613424e+002	  1.1694521e+002	  2.7181653e+002	  3.7392029e+004	  1.0605983e+001	
  5.6330211e+002	  1.1700517e+002	  2.7187373e+002	  3.6957622e+004	  1.1253331e+001	
  5.6121952e+002	  1.1703201e+002	  2.7193092e+002	  3.7573904e+004	  1.1518001e+001	
  5.6025810e+002	  1.1699512e+002	  2.7198840e+002	  3.7466828e+004	  1.1208298e+001	
  5.6100339e+002	  1.1704249e+002	  2.7204605e+002	  3.6936338e+004	  1.0901565e+001	
  5.6652027e+002	  1.1705292e+002	  2.7210370e+002	  3.6657720e+004	  1.0824645e+001	
  5.6542653e+002	  1.1699347e+002	  2.7216134e+002	  3.8013906e+004	  1.0800875e+001	
  5.5694959e+002	  1.1690462e+002	  2.7221899e+002	  3.8600591e+004	  1.0038640e+001	
  5.5570544e+002	  1.1705206e+002	  2.7227663e+002	  3.8830883e+004	  9.0287270e+000	
  5.6073126e+002	  1.1693061e+002	  2.7233428e+002	  3.8493901e+004	  8.5854103e+000	
  5.6284270e+002	  1.1704072e+002	  2.7239192e+002	  3.8410226e+004	  8.7656977e+000	
  5.6378357e+002	  1.1701586e+002	  2.7244957e+002	  3.7876551e+004	  8.4404168e+000	
  5.5867785e+002	  1.1700701e+002	  2.7250492e+002	  3.7820779e+004	  7.7108692e+000	
  5.5657663e+002	  1.1699853e+002	  2.7249909e+002	  3.7687817e+004	  7.0167747e+000	
  5.5348540e+002	  1.1696894e+002	  2.7246601e+002	  3.8113022e+004	  7.2677168e+000	
  5.5042176e+002	  1.1701659e+002	  2.7243293e+002	  3.8223827e+004	  7.9395949e+000	
  5.5195054e+002	  1.1707689e+002	  2.7239985e+002	  3.8440623e+004	  8.6114730e+000	
  5.5062241e+002	  1.1704055e+002	  2.7236668e+002	  3.8027895e+004	  9.3388896e+000	
  5.5242992e+002	  1.1699382e+002	  2.7232763e+002	  3.8466870e+004	  1.0334482e+001	
  5.4971998e+002	  1.1702236e+002	  2.7228510e+002	  3.8057287e+004	  1.1494079e+001	
  5.5468799e+002	  1.1706582e+002	  2.7224257e+002	  3.8618126e+004	  1.2730267e+001	
  5.7359499e+002	  1.1694472e+002	  2.7220003e+002	  3.8797717e+004	  1.3893029e+001	
  5.7763793e+002	  1.1705789e+002	  2.7215750e+002	  3.8191847e+004	  1.3953789e+001	
  5.7995730e+002	  1.1704262e+002	  2.7211512e+002	  3.7539738e+004	  1.3560557e+001	
  5.7579723e+002	  1.1699794e+002	  2.7207674e+002	  3.7598769e+004	  1.2606705e+001	
  5.6410485e+002	  1.1701037e+002	  2.7204015e+002	  3.7796587e+004	  1.1549734e+001	
  5.7040440e+002	  1.1694955e+002	  2.7200356e+002	  3.7458495e+004	  1.0492762e+001	
  5.7376944e+002	  1.1702483e+002	  2.7196696e+002	  3.7373708e+004	  9.4357914e+000	
  5.6859581e+002	  1.1703732e+002	  2.7193037e+002	  3.7569536e+004	  8.7039810e+000	
  5.6522451e+002	  1.1710659e+002	  2.7189378e+002	  3.6906580e+004	  8.3309364e+000	
  5.6490932e+002	  1.1705139e+002	  2.7185718e+002	  3.8123357e+004	  7.9581062e+000	
  5.5661976e+002	  1.1702627e+002	  2.7182059e+002	  3.8221294e+004	  7.5852759e+000	
  5.5607520e+002	  1.1697394e+002	  2.7178400e+002	  3.7984794e+004	  7.2124457e+000	
  5.6870302e+002	  1.1693722e+002	  2.7174807e+002	  3.7922763e+004	  6.8396154e+000	
  5.6466244e+002	  1.1695365e+002	  2.7172215e+002	  3.7950251e+004	  6.4667852e+000	
  5.6282885e+002	  1.1701171e+002	  2.7169959e+002	  3.7818915e+004	  6.0939550e+000	
  5.6193854e+002	  1.1690352e+002	  2.7167703e+002	  3.7903006e+004	  5.7211247e+000	
  5.6523057e+002	  1.1683763e+002	  2.7165447e+002	  3.7608687e+004	  5.3499698e+000	
  5.6615408e+002	  1.1696763e+002	  2.7163192e+002	  3.7538204e+004	  5.5263198e+000	
  5.6457352e+002	  1.1704219e+002	  2.7160936e+002	  3.7392086e+004	  6.1402036e+000	
  5.6889936e+002	  1.1698252e+002	  2.7158680e+002	  3.7249057e+004	  6.7540874e+000	
  5.7261564e+002	  1.1701323e+002	  2.7156424e+002	  3.6630461e+004	  7.3679712e+000	
  5.7379284e+002	  1.1693582e+002	  2.7154028e+002	  3.6236419e+004	  9.1443283e+000	
  5.7256201e+002	  1.1696494e+002	  2.7149531e+002	  3.6640890e+004	  1.0418718e+001	
  5.7129842e+002	  1.1696488e+002	  2.7144329e+002	  3.8658940e+004	  1.1918113e+001	
  5.6984916e+002	  1.1702518e+002	  2.7139127e+002	  3.8939387e+004	  1.1644701e+001	
  5.6936944e+002	  1.1707760e+002	  2.7133925e+002	  3.7934847e+004	  1.1596604e+001	
  5.6784592e+002	  1.1697504e+002	  2.7128723e+002	  3.7913137e+004	  1.1591628e+001	
  5.6780170e+002	  1.1694580e+002	  2.7123522e+002	  3.7855596e+004	  1.1163377e+001	
  5.6162350e+002	  1.1701175e+002	  2.7118320e+002	  3.7897516e+004	  1.0099754e+001	
  5.6469633e+002	  1.1700550e+002	  2.7133959e+002	  3.8166995e+004	  9.1323676e+000	
  5.5693160e+002	  1.1700444e+002	  2.7162695e+002	  3.7441260e+004	  8.5284261e+000	
  5.5233817e+002	  1.1698301e+002	  2.7164445e+002	  3.7109126e+004	  7.9564573e+000	
  5.5301887e+002	  1.1702110e+002	  2.7165926e+002	  3.7005278e+004	  7.3861146e+000	
  5.6231938e+002	  1.1708419e+002	  2.7167407e+002	  3.8160679e+004	  6.9165402e+000	
  5.5983959e+002	  1.1698340e+002	  2.7168888e+002	  3.8366473e+004	  6.5066888e+000	
  5.5311200e+002	  1.1703425e+002	  2.7170369e+002	  3.9844403e+004	  6.0968375e+000	
  5.5709452e+002	  1.1698530e+002	  2.7171850e+002	  3.9488138e+004	  5.6869861e+000	
  5.6027055e+002	  1.1696320e+002	  2.7173331e+002	  3.6739322e+004	  5.3402486e+000	
  5.6734615e+002	  1.1699542e+002	  2.7174812e+002	  3.6136760e+004	  5.0882476e+000	
  5.6764987e+002	  1.1696519e+002	  2.7176289e+002	  3.7270038e+004	  4.8371793e+000	
  5.6747646e+002	  1.1698559e+002	  2.7176516e+002	  3.7336967e+004	  4.5861110e+000	
  5.6482752e+002	  1.1695460e+002	  2.7175743e+002	  3.6827334e+004	  4.3350427e+000	
  5.6632292e+002	  1.1698006e+002	  2.7174971e+002	  3.6705926e+004	  3.6707694e+000	
  5.7522754e+002	  1.1698126e+002	  2.7174198e+002	  3.6983089e+004	  2.3863157e+000	
  5.8301317e+002	  1.1700451e+002	  2.7173426e+002	  3.6513316e+004	  2.8434826e+000	
  5.8059130e+002	  1.1710413e+002	  2.7172654e+002	  3.8661923e+004	  5.9211219e+000	
  5.8074997e+002	  1.1697309e+002	  2.7171881e+002	  3.8741136e+004	  8.1457151e+000	
  5.7053965e+002	  1.1691692e+002	  2.7171109e+002	  3.8214118e+004	  9.6680204e+000	
  5.7252755e+002	  1.1695143e+002	  2.7170336e+002	  3.8179428e+004	  1.1190326e+001	
  5.7689908e+002	  1.1695317e+002	  2.7169619e+002	  3.7478843e+004	  1.2454341e+001	
  5.6366288e+002	  1.1705881e+002	  2.7172332e+002	  3.7270881e+004	  1.1231859e+001	
  5.6908854e+002	  1.1704651e+002	  2.7177077e+002	  3.6845455e+004	  9.3435052e+000	
  5.6982881e+002	  1.1703070e+002	  2.7181822e+002	  3.6598708e+004	  6.8159623e+000	
  5.6495716e+002	  1.1707553e+002	  2.7186567e+002	  3.6575657e+004	  4.0786964e+000	
  5.6915902e+002	  1.1709599e+002	  2.7191313e+002	  3.6400026e+004	  2.8611855e+000	
  5.7615204e+002	  1.1707807e+002	  2.7196058e+002	  3.6718581e+004	  2.8580168e+000	
  5.7639288e+002	  1.1702460e+002	  2.7200803e+002	  3.6673763e+004	  2.8548480e+000	
  5.7441836e+002	  1.1709048e+002	  2.7205548e+002	  3.7249920e+004	  2.8516793e+000	
  5.6737829e+002	  1.1692871e+002	  2.7210294e+002	  3.8321119e+004	  2.8485106e+000	
  5.5893867e+002	  1.1712266e+002	  2.7211765e+002	  3.8202254e+004	  2.8453418e+000	
  5.6164437e+002	  1.1704473e+002	  2.7208322e+002	  3.8765076e+004	  2.8421731e+000	
  5.6577983e+002	  1.1690826e+002	  2.7204831e+002	  3.7920001e+004	  2.8390044e+000	
  5.7362211e+002	  1.1703814e+002	  2.7201340e+002	  3.7151083e+004	  2.8358356e+000	
  5.8045273e+002	  1.1698506e+002	  2.7197848e+002	  3.7265418e+004	  2.8357983e+000	
  5.7355952e+002	  1.1696433e+002	  2.7194357e+002	  3.7059253e+004	  3.0298525e+000	
  5.7472771e+002	  1.1689375e+002	  2.7190866e+002	  3.7765900e+004	  3.3389473e+000	
  5.7440573e+002	  1.1702456e+002	  2.7187375e+002	  3.7670761e+004	  3.6480421e+000	
  5.7598203e+002	  1.1697730e+002	  2.7183884e+002	  3.7317051e+004	  3.9571370e+000	
  5.7763753e+002	  1.1699662e+002	  2.7180392e+002	  3.6641298e+004	  4.2662318e+000	
  5.7702420e+002	  1.1699605e+002	  2.7179046e+002	  3.8956345e+004	  4.5753266e+000	
  5.7094119e+002	  1.1708838e+002	  2.7180918e+002	  3.8866532e+004	  4.8844215e+000	
  5.7735403e+002	  1.1692224e+002	  2.7182822e+002	  3.8010416e+004	  5.2698932e+000	
  5.7808127e+002	  1.1725866e+002	  2.7184726e+002	  3.8622272e+004	  5.9262096e+000	
  5.9363610e+002	  1.1706812e+002	  2.7186630e+002	  3.5204980e+004	  6.6477325e+000	
  5.8987163e+002	  1.1707016e+002	  2.7188534e+002	  3.5316753e+004	  7.3215168e+000	
  5.8040502e+002	  1.1697812e+002	  2.7190438e+002	  3.5867003e+004	  5.9577068e+000	
  5.7623748e+002	  1.1694108e+002	  2.7192342e+002	  3.5932745e+004	  4.3145810e+000	
  5.8958833e+002	  1.1698603e+002	  2.7194246e+002	  3.5828275e+004	  3.4330768e+000	
  5.8428445e+002	  1.1698118e+002	  2.7196150e+002	  3.6200305e+004	  3.3919073e+000	
  5.8518923e+002	  1.1696636e+002	  2.7197768e+002	  3.6019681e+004	  3.3512397e+000	
  5.8590428e+002	  1.1697130e+002	  2.7198957e+002	  3.5150769e+004	  3.3105722e+000	
  5.7537954e+002	  1.1702698e+002	  2.7200141e+002	  3.7701730e+004	  3.2699046e+000	
  5.6723662e+002	  1.1692609e+002	  2.7201326e+002	  3.7464624e+004	  3.2292370e+000	
  5.6455386e+002	  1.1705434e+002	  2.7202510e+002	  3.7380733e+004	  3.1885695e+000	
  5.6971764e+002	  1.1703691e+002	  2.7203695e+002	  3.6756462e+004	  3.1479019e+000	
  5.7459710e+002	  1.1703119e+002	  2.7204879e+002	  3.6329460e+004	  3.1072344e+000	
  5.6960892e+002	  1.1698046e+002	  2.7206064e+002	  3.6979914e+004	  3.0664029e+000	
  5.6826159e+002	  1.1695208e+002	  2.7207248e+002	  3.7144117e+004	  2.9720372e+000	
  5.7261298e+002	  1.1693105e+002	  2.7208433e+002	  3.6534604e+004	  2.8348928e+000	
  5.6690649e+002	  1.1704058e+002	  2.7209819e+002	  3.6894221e+004	  2.6977484e+000	
  5.6885671e+002	  1.1697747e+002	  2.7211429e+002	  3.7242463e+004	  2.6429531e+000	
  5.7718962e+002	  1.1702221e+002	  2.7213039e+002	  3.6674147e+004	  2.7117635e+000	
  5.7477095e+002	  1.1698736e+002	  2.7214649e+002	  3.6727744e+004	  2.7817907e+000	
  5.7613994e+002	  1.1698940e+002	  2.7216258e+002	  3.9013963e+004	  2.8518178e+000	
  5.6691327e+002	  1.1702841e+002	  2.7217868e+002	  3.8200876e+004	  2.9239146e+000	
  5.6639878e+002	  1.1704917e+002	  2.7219478e+002	  3.7678054e+004	  3.0270746e+000	
  5.6579826e+002	  1.1706674e+002	  2.7221088e+002	  3.8176021e+004	  3.1406536e+000	
  5.7484587e+002	  1.1698886e+002	  2.7222697e+002	  3.6959519e+004	  3.2542326e+000	
  5.8206452e+002	  1.1702536e+002	  2.7224288e+002	  3.6506811e+004	  3.3380861e+000	
  5.8067133e+002	  1.1695027e+002	  2.7219751e+002	  3.6205724e+004	  3.3773252e+000	
  5.7860745e+002	  1.1702992e+002	  2.7210317e+002	  3.5952785e+004	  3.4161253e+000	
  5.7510132e+002	  1.1698415e+002	  2.7200883e+002	  3.6825591e+004	  3.4549254e+000	
  5.7259615e+002	  1.1703262e+002	  2.7191448e+002	  3.6845131e+004	  3.4937255e+000	
  5.8058040e+002	  1.1707343e+002	  2.7182014e+002	  3.6236581e+004	  3.5325255e+000	
  5.7694763e+002	  1.1704986e+002	  2.7172579e+002	  3.6204053e+004	  3.5713256e+000	
  5.6366891e+002	  1.1444159e+002	  2.7163145e+002	  3.8835653e+004	  3.6101257e+000	
  5.4448046e+002	  1.1125035e+002	  2.7153755e+002	  3.6921642e+004	  3.6489258e+000	
  5.4117415e+002	  1.1007376e+002	  2.7144575e+002	  3.6209776e+004	  3.6874094e+000	
  5.4883905e+002	  1.0991553e+002	  2.7135423e+002	  3.6428999e+004	  3.6224844e+000	
  5.5429896e+002	  1.0898809e+002	  2.7126271e+002	  3.6022139e+004	  3.4749227e+000	
  5.5115807e+002	  1.0800362e+002	  2.7117119e+002	  3.5974125e+004	  3.3273609e+000	
  5.5569674e+002	  1.0794307e+002	  2.7107967e+002	  3.5833992e+004	  3.1797992e+000	
  5.6096465e+002	  1.0802176e+002	  2.7098816e+002	  3.5036826e+004	  3.0322374e+000	
  5.6406970e+002	  1.0801562e+002	  2.7089664e+002	  3.5104720e+004	  2.8846757e+000	
  5.5954574e+002	  1.0802522e+002	  2.7080512e+002	  3.5856094e+004	  2.7371140e+000	
  5.5635370e+002	  1.0799248e+002	  2.7071360e+002	  3.6203268e+004	  2.5895522e+000	
  5.4855687e+002	  1.0804387e+002	  2.7064335e+002	  3.6110123e+004	  2.4419905e+000	
  5.3659956e+002	  1.0799615e+002	  2.7067505e+002	  3.9398162e+004	  2.2953095e+000	
  5.2533023e+002	  1.0797070e+002	  2.7072006e+002	  3.8416527e+004	  2.4363655e+000	
  5.1858493e+002	  1.0807412e+002	  2.7076507e+002	  3.8071933e+004	  2.8073564e+000	
  5.1893652e+002	  1.0806952e+002	  2.7081009e+002	  3.7655168e+004	  3.1783473e+000	
  5.2493298e+002	  1.0798398e+002	  2.7085510e+002	  3.8237103e+004	  3.5493383e+000	
  5.2118956e+002	  1.0800712e+002	  2.7090011e+002	  3.8301564e+004	  3.9203292e+000	
  5.2639929e+002	  1.0798475e+002	  2.7094513e+002	  3.6749086e+004	  4.2913201e+000	
  5.2862489e+002	  1.0803973e+002	  2.7099014e+002	  3.8360624e+004	  4.4841951e+000	
  5.2788886e+002	  1.0809174e+002	  2.7103515e+002	  3.9490000e+004	  4.2029570e+000	
  5.2866102e+002	  1.0797990e+002	  2.7107312e+002	  3.9490000e+004	  3.8960722e+000	
  5.2163284e+002	  1.0813075e+002	  2.7108608e+002	  3.9490000e+004	  3.5891874e+000	
  5.2549252e+002	  1.0800288e+002	  2.7109684e+002	  3.9490000e+004	  3.2823027e+000	
  5.1748454e+002	  1.0811179e+002	  2.7110761e+002	  3.9490000e+004	  2.9754179e+000	
  5.1128492e+002	  1.0798141e+002	  2.7111837e+002	  3.9490000e+004	  2.6685331e+000	
  5.1766182e+002	  1.0798021e+002	  2.7112913e+002	  3.9490000e+004	  2.3818984e+000	
  5.1637866e+002	  1.0801588e+002	  2.7113990e+002	  3.9490000e+004	  2.1491623e+000	
  5.2644042e+002	  1.0801455e+002	  2.7115066e+002	  3.9490000e+004	  1.9193415e+000	
  5.2863600e+002	  1.0798658e+002	  2.7116142e+002	  3.9490000e+004	  1.6895207e+000	
  5.2865439e+002	  1.0801337e+002	  2.7117219e+002	  3.9490000e+004	  1.4597000e+000	
  5.2770097e+002	  1.0796428e+002	  2.7115870e+002	  3.9490000e+004	  1.2298792e+000	
  5.2061374e+002	  1.0797464e+002	  2.7105924e+002	  2.0191030e+004	  1.0000584e+000	
  5.1972875e+002	  1.0802261e+002	  2.7095221e+002	  3.7788058e+004	  7.8393732e-001	
  5.2845684e+002	  1.0803550e+002	  2.7084518e+002	  3.6795718e+004	  9.3290506e-001	
  5.2882445e+002	  1.0800188e+002	  2.7073815e+002	  3.7272586e+004	  1.2444731e+000	
  5.1659772e+002	  1.0570251e+002	  2.7063112e+002	  3.8877284e+004	  1.5560411e+000	
  4.6823572e+002	  9.8964674e+001	  2.7038196e+002	  3.9187593e+004	  2.2300810e+000	
  4.5202334e+002	  9.7786503e+001	  2.6962882e+002	  4.0303350e+004	  4.1894448e+000	
  4.6477537e+002	  9.8022249e+001	  2.6906438e+002	  3.9447406e+004	  6.2316311e+000	
  4.7034379e+002	  9.8052264e+001	  2.6896716e+002	  3.7620352e+004	  6.3990584e+000	
  4.4391351e+002	  9.7972992e+001	  2.6888304e+002	  3.9410286e+004	  5.4552909e+000	
  4.4509841e+002	  9.6950786e+001	  2.6879893e+002	  3.9007613e+004	  4.5115235e+000	
  4.2989861e+002	  9.4527174e+001	  2.6872929e+002	  3.9005719e+004	  3.5677560e+000	
  4.3153800e+002	  9.5034641e+001	  2.6875579e+002	  3.9081196e+004	  2.6239885e+000	
  4.4192805e+002	  9.5126117e+001	  2.6879998e+002	  3.8232716e+004	  1.7287842e+000	
  4.6341832e+002	  9.5043670e+001	  2.6884417e+002	  3.6672225e+004	  1.3011534e+000	
  4.5940766e+002	  9.5067604e+001	  2.6888836e+002	  3.7464191e+004	  9.9074009e-001	
  4.5916027e+002	  9.4994538e+001	  2.6893255e+002	  3.6945426e+004	  6.8032678e-001	
  4.4651191e+002	  9.4921454e+001	  2.6897674e+002	  3.7632590e+004	  3.9331139e-001	
  4.3991746e+002	  9.4966738e+001	  2.6902093e+002	  3.8266097e+004	  2.6173984e-001	
  4.5181442e+002	  9.5098933e+001	  2.6906512e+002	  3.7508053e+004	  1.5875824e-001	
  4.5714490e+002	  9.5184135e+001	  2.6910931e+002	  3.7025295e+004	  5.5776642e-002	
  4.5721388e+002	  9.5127274e+001	  2.6917549e+002	  3.6962266e+004	 -4.7204959e-002	
  4.5513262e+002	  9.4705576e+001	  2.6938777e+002	  3.7140017e+004	 -1.5018656e-001	
  4.5953295e+002	  9.5153481e+001	  2.6949906e+002	  3.6935933e+004	 -2.5316816e-001	
  4.5427547e+002	  9.5035757e+001	  2.6940420e+002	  3.7176599e+004	 -3.5614976e-001	
  4.5453763e+002	  9.4788012e+001	  2.6928610e+002	  3.6976255e+004	 -4.5913136e-001	
  4.5441490e+002	  9.4833852e+001	  2.6916779e+002	  3.7040878e+004	 -5.6211296e-001	
  4.5895889e+002	  9.4987088e+001	  2.6904915e+002	  3.6947847e+004	  2.8609251e-002	
  4.5925924e+002	  9.5073972e+001	  2.6890991e+002	  3.7082279e+004	  2.0102088e+000	
  4.5508936e+002	  9.5093821e+001	  2.6875848e+002	  3.7798811e+004	  4.0308342e+000	
  4.6217577e+002	  9.4926837e+001	  2.6860704e+002	  3.7929932e+004	  5.5730131e+000	
  4.6651579e+002	  9.5049040e+001	  2.6845007e+002	  3.7133217e+004	  5.4185185e+000	
  4.7249405e+002	  9.5064190e+001	  2.6821000e+002	  3.7663991e+004	  5.1147555e+000	
  4.5938687e+002	  9.4837224e+001	  2.6794207e+002	  3.8626993e+004	  4.4283007e+000	
  4.5719444e+002	  9.5272969e+001	  2.6767413e+002	  3.7933836e+004	  3.3196032e+000	
  4.5127291e+002	  9.4920401e+001	  2.6740620e+002	  3.9947784e+004	  2.2106535e+000	
  4.5426473e+002	  9.5021381e+001	  2.6713827e+002	  3.8866113e+004	  1.1017037e+000	
  4.5797145e+002	  9.5052707e+001	  2.6687033e+002	  3.7255183e+004	  3.9921152e-004	
  4.6025088e+002	  9.5013936e+001	  2.6660240e+002	  3.9458676e+004	 -6.2714285e-001	
